Employee_ID,Age,Years_Experience,WFH_Days_Per_Week,Department,Job_Level,Home_Office_Quality,Internet_Speed_Category,Manager_Support_Level,Team_Collaboration_Frequency,Work_Hours_Per_Week,Meetings_Per_Week,Commute_Time_Minutes,Stress_Level,Work_Life_Balance,Job_Satisfaction,Productivity_Score
EMP1314,40,4,3,HR,Mid-Level,Average,Fast (50-100 Mbps),Low,Few times per week,40,10,0,2,5,100,98
EMP1315,35,0,3,Product,Junior,Good,Very Fast (100+ Mbps),Moderate,Weekly,39,8,13,3,6,100,74.3
EMP1316,23,0,3,Product,Junior,Poor,Very Fast (100+ Mbps),High,Few times per week,48,2,27,7,8,100,98
EMP1317,25,0,4,Sales,Junior,Excellent,Slow (<25 Mbps),High,Few times per week,25,8,18,5,4,100,71.9
EMP1318,32,2,4,Finance,Mid-Level,Excellent,Fast (50-100 Mbps),High,Daily,40,11,5,10,8,100,74.6
EMP1319,29,0,3,Engineering,Junior,Average,Moderate (25-50 Mbps),Very Low,Weekly,46,8,17,5,7,92.8,75.7
EMP1320,33,2,3,HR,Junior,Average,Slow (<25 Mbps),High,Few times per week,46,7,32,5,6,100,84.4
EMP1321,35,9,1,Engineering,Senior,Good,Fast (50-100 Mbps),Very High,Monthly,37,8,28,5,6,100,98
EMP1322,39,0,3,HR,Junior,Poor,Very Fast (100+ Mbps),Moderate,Few times per week,52,12,37,8,9,100,88.6
EMP1323,34,0,3,Marketing,Junior,Average,Very Fast (100+ Mbps),High,Weekly,33,5,16,6,7,100,98
EMP1324,39,5,3,Customer Success,Senior,Poor,Very Fast (100+ Mbps),Moderate,Few times per week,39,8,2,8,7,88.3,67.3
EMP1325,35,1,2,HR,Junior,Good,Very Fast (100+ Mbps),Low,Few times per week,40,10,68,5,8,100,98
EMP1326,22,0,4,Sales,Junior,Excellent,Moderate (25-50 Mbps),Moderate,Weekly,40,7,30,6,6,100,73.8
EMP1327,26,0,0,Product,Junior,Good,Fast (50-100 Mbps),Moderate,Daily,50,7,61,1,5,95.7,66.3
EMP1328,33,0,5,Sales,Mid-Level,Poor,Moderate (25-50 Mbps),Moderate,Few times per week,42,10,0,6,5,97.1,41.5
EMP1329,24,0,0,Data Science,Junior,Good,Moderate (25-50 Mbps),Moderate,Few times per week,43,7,33,3,7,66.1,51.5
EMP1330,40,10,5,HR,Lead,Poor,Slow (<25 Mbps),Very High,Daily,47,7,0,4,10,100,74.1
EMP1331,48,4,3,Data Science,Mid-Level,Average,Moderate (25-50 Mbps),High,Few times per week,38,10,20,10,9,100,96.7
EMP1332,45,12,3,Engineering,Lead,Good,Fast (50-100 Mbps),Very High,Few times per week,41,7,46,6,6,100,98
EMP1333,33,6,2,Engineering,Mid-Level,Good,Moderate (25-50 Mbps),Moderate,Daily,52,4,65,8,4,100,98
EMP1334,48,7,0,HR,Lead,Good,Fast (50-100 Mbps),Moderate,Daily,44,8,8,2,9,100,98
EMP1335,36,5,2,Design,Senior,Average,Fast (50-100 Mbps),High,Weekly,35,7,22,5,9,100,87.7
EMP1336,31,3,1,Engineering,Mid-Level,Excellent,Fast (50-100 Mbps),Moderate,Daily,36,9,16,8,4,70.5,65
EMP1337,29,0,4,Engineering,Junior,Poor,Fast (50-100 Mbps),High,Daily,47,3,34,5,9,100,75
EMP1338,32,5,2,Engineering,Mid-Level,Good,Very Fast (100+ Mbps),High,Weekly,35,9,19,4,6,100,91.3
EMP1339,31,4,4,Customer Success,Mid-Level,Poor,Very Fast (100+ Mbps),High,Daily,39,9,32,6,1,100,98
EMP1340,36,4,2,HR,Mid-Level,Good,Very Fast (100+ Mbps),Moderate,Few times per week,43,13,51,6,9,100,98
EMP1341,36,0,5,Sales,Mid-Level,Good,Very Fast (100+ Mbps),Moderate,Daily,42,6,0,10,2,100,73.6
EMP1342,35,1,3,Engineering,Junior,Good,Fast (50-100 Mbps),High,Weekly,50,6,53,5,2,100,79.3
EMP1343,38,7,1,Operations,Senior,Average,Moderate (25-50 Mbps),Moderate,Daily,27,8,13,9,10,100,90
EMP1344,45,8,3,Engineering,Lead,Good,Fast (50-100 Mbps),High,Daily,44,8,42,8,5,100,83.5
EMP1345,43,12,2,HR,Manager,Poor,Very Fast (100+ Mbps),Low,Few times per week,40,9,30,5,7,100,81.5
EMP1346,22,0,1,Marketing,Junior,Good,Moderate (25-50 Mbps),High,Daily,49,10,73,9,9,100,73.4
EMP1347,22,0,3,Finance,Junior,Poor,Moderate (25-50 Mbps),Low,Weekly,40,7,40,7,9,75.2,70.7
EMP1348,43,5,4,Customer Success,Senior,Average,Moderate (25-50 Mbps),Moderate,Weekly,40,10,39,8,4,87.4,74.8
EMP1349,22,1,5,Marketing,Junior,Average,Fast (50-100 Mbps),Moderate,Weekly,41,9,0,8,6,89.5,80.7
EMP1350,32,0,3,Sales,Junior,Good,Very Fast (100+ Mbps),Moderate,Few times per week,38,2,13,3,1,52.6,61
EMP1351,24,0,5,HR,Junior,Good,Very Fast (100+ Mbps),High,Weekly,38,4,0,8,3,100,63.1
EMP1352,22,0,5,Engineering,Junior,Average,Fast (50-100 Mbps),Moderate,Few times per week,41,14,0,6,9,74.3,74.3
EMP1353,39,9,5,Product,Lead,Good,Very Fast (100+ Mbps),High,Daily,51,10,0,6,6,100,98
EMP1354,41,4,3,Engineering,Mid-Level,Average,Very Fast (100+ Mbps),High,Daily,39,6,22,5,4,100,98
EMP1355,29,3,1,Customer Success,Mid-Level,Average,Moderate (25-50 Mbps),Moderate,Weekly,37,7,43,6,7,77.9,63
EMP1356,22,1,2,Engineering,Junior,Good,Fast (50-100 Mbps),High,Bi-weekly,39,9,23,2,4,100,94
EMP1357,30,3,4,Engineering,Mid-Level,Good,Very Fast (100+ Mbps),High,Daily,42,12,35,5,10,100,87.2
EMP1358,38,11,3,Sales,Lead,Excellent,Very Fast (100+ Mbps),Low,Bi-weekly,52,12,52,6,7,90.8,93.2
EMP1359,22,0,1,Design,Junior,Excellent,Very Fast (100+ Mbps),Low,Weekly,37,5,22,4,6,98.1,98
EMP1360,36,7,3,Data Science,Lead,Average,Very Fast (100+ Mbps),Moderate,Few times per week,56,7,14,7,6,100,68.6
EMP1361,34,6,0,Engineering,Senior,Average,Fast (50-100 Mbps),Moderate,Weekly,44,13,23,8,9,100,92
EMP1362,40,8,4,Engineering,Mid-Level,Excellent,Very Fast (100+ Mbps),Very Low,Daily,35,6,47,2,9,100,88.7
EMP1363,36,2,0,Sales,Junior,Average,Moderate (25-50 Mbps),Moderate,Weekly,38,19,31,6,9,86.4,78.2
EMP1364,26,0,4,Sales,Junior,Excellent,Moderate (25-50 Mbps),Low,Weekly,30,6,49,6,6,67.8,35
EMP1365,45,4,4,HR,Mid-Level,Good,Fast (50-100 Mbps),High,Few times per week,42,7,36,7,8,100,70.8
EMP1366,33,2,1,Marketing,Junior,Excellent,Fast (50-100 Mbps),Moderate,Bi-weekly,48,9,43,7,6,81.4,78.6
EMP1367,34,3,3,HR,Senior,Poor,Very Fast (100+ Mbps),Very High,Daily,42,4,53,6,7,100,88
EMP1368,26,0,4,HR,Junior,Poor,Fast (50-100 Mbps),Moderate,Weekly,46,9,13,5,6,79.8,71.2
EMP1369,31,2,2,Operations,Mid-Level,Good,Fast (50-100 Mbps),Moderate,Daily,44,10,0,10,7,99.7,78.5
EMP1370,27,1,1,Customer Success,Junior,Good,Fast (50-100 Mbps),High,Weekly,49,10,20,6,6,100,87.3
EMP1371,33,3,2,Engineering,Mid-Level,Good,Very Fast (100+ Mbps),Moderate,Few times per week,36,8,31,5,4,85.3,71.3
EMP1372,50,13,3,Engineering,Senior,Average,Very Fast (100+ Mbps),Low,Weekly,47,4,29,10,3,89.8,82
EMP1373,22,1,3,HR,Mid-Level,Excellent,Very Fast (100+ Mbps),Low,Few times per week,53,11,36,4,9,93.9,89.2
EMP1374,22,0,1,Engineering,Junior,Good,Fast (50-100 Mbps),Very High,Bi-weekly,57,7,42,4,6,100,89.9
EMP1375,48,3,3,Engineering,Mid-Level,Average,Fast (50-100 Mbps),Moderate,Daily,50,10,32,9,9,100,98
EMP1376,33,6,2,Product,Senior,Good,Fast (50-100 Mbps),High,Daily,43,8,33,7,7,100,98
EMP1377,28,1,4,Operations,Mid-Level,Excellent,Fast (50-100 Mbps),Moderate,Daily,36,6,34,6,3,94.9,58.9
EMP1378,44,7,2,Marketing,Lead,Good,Very Fast (100+ Mbps),High,Weekly,37,14,41,2,5,100,82.9
EMP1379,29,5,4,Finance,Mid-Level,Average,Moderate (25-50 Mbps),Very High,Few times per week,40,12,44,5,8,100,35
EMP1380,51,19,3,Sales,Manager,Poor,Fast (50-100 Mbps),High,Few times per week,53,10,33,5,4,100,86.7
EMP1381,41,11,4,Design,Manager,Excellent,Very Fast (100+ Mbps),High,Weekly,38,11,36,6,1,100,98
EMP1382,30,4,3,Engineering,Senior,Good,Fast (50-100 Mbps),Moderate,Weekly,43,6,64,5,4,100,98
EMP1383,54,3,4,Operations,Mid-Level,Good,Fast (50-100 Mbps),Very High,Daily,47,6,20,5,6,100,55.2
EMP1384,29,0,3,HR,Mid-Level,Excellent,Very Fast (100+ Mbps),Moderate,Few times per week,25,12,40,10,4,100,91
EMP1385,41,2,4,Marketing,Junior,Good,Fast (50-100 Mbps),Very Low,Daily,35,6,26,9,2,87.8,65.3
EMP1386,37,5,3,HR,Mid-Level,Excellent,Moderate (25-50 Mbps),Moderate,Bi-weekly,53,9,21,3,8,100,98
EMP1387,46,12,3,Design,Senior,Good,Very Fast (100+ Mbps),High,Weekly,48,5,23,4,10,100,98
EMP1388,49,6,3,HR,Senior,Average,Fast (50-100 Mbps),Moderate,Weekly,48,11,36,9,10,100,90.2
EMP1389,35,10,4,Sales,Senior,Good,Very Fast (100+ Mbps),Very High,Weekly,36,7,22,5,9,100,98
EMP1390,28,0,4,Operations,Junior,Poor,Moderate (25-50 Mbps),High,Few times per week,50,9,0,6,1,100,91.2
EMP1391,39,4,2,Product,Mid-Level,Good,Very Fast (100+ Mbps),Low,Few times per week,37,13,25,7,5,100,87.6
EMP1392,28,1,4,Marketing,Junior,Good,Very Fast (100+ Mbps),Very High,Few times per week,42,11,46,6,4,100,98
EMP1393,53,25,4,Finance,Lead,Good,Fast (50-100 Mbps),Low,Daily,46,5,35,1,7,97.8,77.2
EMP1394,36,12,5,Marketing,Senior,Excellent,Very Fast (100+ Mbps),Very High,Bi-weekly,46,12,0,8,8,100,98
EMP1395,31,1,4,Engineering,Mid-Level,Average,Very Fast (100+ Mbps),Very High,Few times per week,44,5,0,7,7,100,68.2
EMP1396,36,2,4,Engineering,Junior,Average,Very Fast (100+ Mbps),Very High,Bi-weekly,40,5,14,2,6,100,78.9
EMP1397,22,1,2,Design,Junior,Good,Very Fast (100+ Mbps),Moderate,Bi-weekly,30,5,13,8,9,100,72.6
EMP1398,26,2,4,Operations,Junior,Average,Very Fast (100+ Mbps),High,Weekly,42,6,0,8,6,100,65.1
EMP1399,45,0,3,Engineering,Mid-Level,Poor,Moderate (25-50 Mbps),Very High,Few times per week,28,6,24,5,4,100,91.2
EMP1400,29,4,5,Customer Success,Mid-Level,Excellent,Moderate (25-50 Mbps),Moderate,Daily,45,9,0,3,7,70.6,60.9
EMP1401,25,0,2,Marketing,Junior,Good,Fast (50-100 Mbps),Low,Daily,36,15,59,5,1,85.5,74.2
EMP1402,39,6,0,HR,Lead,Excellent,Fast (50-100 Mbps),Moderate,Few times per week,41,10,15,8,2,100,98
EMP1403,45,8,0,Engineering,Senior,Average,Fast (50-100 Mbps),Very High,Daily,38,5,23,6,7,100,84.1
EMP1404,41,8,4,Product,Senior,Excellent,Very Fast (100+ Mbps),Very High,Daily,45,6,20,5,8,100,98
EMP1405,43,4,5,Operations,Mid-Level,Good,Very Fast (100+ Mbps),Moderate,Weekly,37,5,0,4,4,100,78.3
EMP1406,28,2,0,HR,Junior,Good,Fast (50-100 Mbps),Moderate,Bi-weekly,43,7,0,5,7,94.3,83
EMP1407,22,0,4,Engineering,Junior,Good,Very Fast (100+ Mbps),Low,Bi-weekly,43,10,57,10,8,88.8,65.3
EMP1408,48,7,4,Sales,Lead,Average,Fast (50-100 Mbps),Moderate,Daily,42,10,37,8,9,100,89.5
EMP1409,32,0,4,Engineering,Junior,Good,Fast (50-100 Mbps),Very High,Bi-weekly,44,4,27,6,6,100,97.3
EMP1410,32,3,2,Design,Senior,Good,Fast (50-100 Mbps),High,Weekly,34,6,21,8,4,100,82.2
EMP1411,46,12,4,Engineering,Lead,Poor,Moderate (25-50 Mbps),Moderate,Weekly,35,9,5,5,3,100,98
EMP1412,40,4,0,Finance,Mid-Level,Good,Fast (50-100 Mbps),High,Daily,50,9,19,6,8,100,98
EMP1413,39,8,4,Engineering,Senior,Excellent,Slow (<25 Mbps),Very Low,Weekly,32,3,41,8,3,100,95.2
EMP1414,54,18,2,Engineering,Lead,Average,Fast (50-100 Mbps),High,Weekly,54,12,21,5,8,100,98
EMP1415,29,1,3,Sales,Junior,Average,Very Fast (100+ Mbps),Moderate,Few times per week,41,10,23,8,6,58.6,80.3
EMP1416,43,11,4,Customer Success,Manager,Good,Fast (50-100 Mbps),High,Few times per week,36,9,25,6,6,100,98
EMP1417,35,3,2,HR,Mid-Level,Excellent,Fast (50-100 Mbps),Very High,Weekly,47,12,101,6,6,100,98
EMP1418,37,10,1,Design,Mid-Level,Average,Fast (50-100 Mbps),Moderate,Bi-weekly,38,4,23,2,4,87.7,78.9
EMP1419,48,13,4,Product,Lead,Average,Fast (50-100 Mbps),Moderate,Bi-weekly,44,4,8,8,8,100,84
EMP1420,39,13,3,Engineering,Senior,Average,Very Fast (100+ Mbps),Very High,Daily,49,6,0,7,5,100,98
EMP1421,39,9,3,Customer Success,Lead,Average,Slow (<25 Mbps),High,Few times per week,46,7,15,2,7,100,97.6
EMP1422,44,3,2,Marketing,Mid-Level,Excellent,Moderate (25-50 Mbps),Moderate,Daily,44,12,81,6,1,93.9,91.4
EMP1423,31,7,0,Product,Senior,Average,Fast (50-100 Mbps),Moderate,Weekly,45,11,46,7,5,100,98
EMP1424,27,2,3,Engineering,Junior,Excellent,Very Fast (100+ Mbps),High,Weekly,42,4,47,7,2,100,98
EMP1425,25,1,1,Customer Success,Junior,Average,Moderate (25-50 Mbps),Moderate,Daily,46,7,44,3,5,89.6,87.3
EMP1426,22,0,5,Engineering,Junior,Average,Very Fast (100+ Mbps),High,Bi-weekly,35,5,0,6,4,100,61.5
EMP1427,53,18,0,Sales,Manager,Good,Very Fast (100+ Mbps),Moderate,Weekly,50,10,28,4,3,100,82.1
EMP1428,25,1,3,Engineering,Mid-Level,Good,Fast (50-100 Mbps),Moderate,Daily,41,6,35,6,8,75.4,61.5
EMP1429,33,2,0,Engineering,Junior,Excellent,Fast (50-100 Mbps),Very High,Few times per week,43,12,16,6,6,100,79.5
EMP1430,32,7,1,Marketing,Lead,Excellent,Very Fast (100+ Mbps),Moderate,Daily,40,11,48,2,8,72.9,90.5
EMP1431,37,8,4,Customer Success,Lead,Good,Fast (50-100 Mbps),High,Few times per week,45,6,40,5,9,100,98
EMP1432,42,11,4,HR,Senior,Average,Fast (50-100 Mbps),Very High,Daily,48,15,39,7,6,100,94.2
EMP1433,42,5,0,Engineering,Junior,Good,Fast (50-100 Mbps),Moderate,Weekly,36,8,30,8,7,100,95.9
EMP1434,29,3,0,Engineering,Senior,Excellent,Very Fast (100+ Mbps),High,Weekly,41,12,59,5,7,100,86.4
EMP1435,33,6,0,Sales,Lead,Average,Very Fast (100+ Mbps),Moderate,Few times per week,43,12,12,5,7,100,88.7
EMP1436,37,6,4,Product,Senior,Excellent,Very Fast (100+ Mbps),Very High,Daily,44,7,35,8,7,100,98
EMP1437,32,1,3,Engineering,Junior,Average,Very Fast (100+ Mbps),Moderate,Few times per week,40,8,29,4,7,100,87.3
EMP1438,49,2,0,Marketing,Junior,Good,Very Fast (100+ Mbps),Very High,Few times per week,39,12,21,7,6,100,87.8
EMP1439,39,3,3,Engineering,Mid-Level,Good,Very Fast (100+ Mbps),High,Bi-weekly,47,8,8,5,9,100,98
EMP1440,41,3,4,Marketing,Mid-Level,Good,Very Fast (100+ Mbps),Moderate,Few times per week,45,7,23,10,8,60,59.6
EMP1441,40,0,5,Engineering,Mid-Level,Average,Very Fast (100+ Mbps),High,Daily,43,10,0,6,5,100,94.8
EMP1442,45,2,5,Engineering,Junior,Excellent,Very Fast (100+ Mbps),Very Low,Few times per week,49,4,0,3,6,98.5,78.8
EMP1443,36,4,2,Engineering,Mid-Level,Excellent,Very Fast (100+ Mbps),Moderate,Weekly,33,4,36,4,6,100,85.3
EMP1444,23,0,1,Engineering,Junior,Good,Fast (50-100 Mbps),High,Daily,46,7,22,2,2,100,58.4
EMP1445,38,11,2,Engineering,Senior,Average,Fast (50-100 Mbps),Low,Few times per week,44,4,9,7,10,80,69
EMP1446,29,2,4,Operations,Junior,Excellent,Very Fast (100+ Mbps),High,Weekly,33,10,37,5,6,100,89.2
EMP1447,30,0,5,Engineering,Mid-Level,Average,Very Fast (100+ Mbps),High,Daily,48,6,0,1,8,100,94.1
EMP1448,40,8,3,Engineering,Lead,Average,Fast (50-100 Mbps),High,Daily,45,9,39,3,4,100,95.8
EMP1449,46,17,2,Engineering,Director,Good,Very Fast (100+ Mbps),Low,Weekly,46,6,76,5,7,100,80.6
EMP1450,35,7,3,Product,Senior,Good,Moderate (25-50 Mbps),Moderate,Weekly,40,6,14,5,6,100,74.5
EMP1451,37,4,2,Operations,Mid-Level,Good,Fast (50-100 Mbps),Moderate,Weekly,46,10,36,9,9,100,83.3
EMP1452,50,3,2,HR,Senior,Good,Very Fast (100+ Mbps),Moderate,Few times per week,37,5,54,6,9,100,86.3
EMP1453,37,2,3,Sales,Junior,Average,Fast (50-100 Mbps),Moderate,Few times per week,33,7,40,8,7,100,89.9
EMP1454,58,29,0,Engineering,Director,Excellent,Fast (50-100 Mbps),Moderate,Few times per week,41,9,42,4,3,96.8,87.6
EMP1455,40,2,2,Engineering,Junior,Good,Very Fast (100+ Mbps),High,Weekly,46,2,49,5,6,100,98
EMP1456,22,0,4,Marketing,Junior,Good,Very Fast (100+ Mbps),Very High,Few times per week,48,9,15,8,1,100,78.7
EMP1457,41,7,0,Operations,Senior,Good,Fast (50-100 Mbps),High,Daily,42,5,37,6,6,100,98
EMP1458,38,0,1,Product,Junior,Good,Moderate (25-50 Mbps),Low,Daily,42,14,17,6,6,73.4,41.8
EMP1459,46,4,2,Product,Mid-Level,Average,Very Fast (100+ Mbps),Moderate,Weekly,48,8,48,6,6,94.6,90.8
EMP1460,41,3,5,Sales,Mid-Level,Good,Very Fast (100+ Mbps),Moderate,Few times per week,39,6,0,6,6,100,98
EMP1461,33,2,4,Sales,Mid-Level,Excellent,Very Fast (100+ Mbps),Very High,Daily,38,11,41,6,7,100,79.5
EMP1462,23,0,0,Engineering,Junior,Excellent,Fast (50-100 Mbps),High,Daily,51,10,104,7,4,100,98
EMP1463,33,1,3,Engineering,Junior,Good,Fast (50-100 Mbps),Moderate,Bi-weekly,40,12,47,3,2,81.4,91.6
EMP1464,27,0,2,Design,Junior,Good,Very Fast (100+ Mbps),High,Monthly,47,11,0,7,8,100,94.8
EMP1465,29,2,4,Engineering,Junior,Average,Fast (50-100 Mbps),Moderate,Daily,50,10,9,4,8,82,46.5
EMP1466,40,1,4,Data Science,Junior,Good,Very Fast (100+ Mbps),High,Few times per week,43,13,47,5,7,100,98
EMP1467,50,1,5,Marketing,Junior,Average,Fast (50-100 Mbps),Moderate,Daily,43,7,0,8,8,100,91.3
EMP1468,38,6,3,Marketing,Senior,Average,Very Fast (100+ Mbps),Moderate,Daily,52,5,33,6,6,100,98
EMP1469,24,0,5,Engineering,Junior,Excellent,Fast (50-100 Mbps),Moderate,Few times per week,34,4,0,9,1,86.6,70.5
EMP1470,39,12,5,Finance,Senior,Average,Moderate (25-50 Mbps),High,Daily,34,13,0,4,4,100,84.9
EMP1471,45,17,5,Marketing,Manager,Excellent,Fast (50-100 Mbps),Moderate,Weekly,46,15,0,9,6,100,90.6
EMP1472,29,1,3,Sales,Junior,Good,Very Fast (100+ Mbps),High,Few times per week,39,5,26,6,8,100,97.8
EMP1473,33,5,3,Engineering,Mid-Level,Good,Fast (50-100 Mbps),Low,Weekly,47,11,24,5,5,100,86.6
EMP1474,35,0,2,Engineering,Junior,Average,Fast (50-100 Mbps),Moderate,Weekly,41,7,15,7,2,70.6,83.7
EMP1475,27,0,0,Marketing,Junior,Good,Slow (<25 Mbps),High,Daily,46,7,0,9,6,100,64.7
EMP1476,40,6,2,Sales,Lead,Average,Very Fast (100+ Mbps),Moderate,Daily,36,8,16,7,3,91.5,98
EMP1477,33,5,4,Finance,Senior,Good,Fast (50-100 Mbps),Moderate,Bi-weekly,45,5,21,1,7,100,93.2
EMP1478,38,1,4,Finance,Junior,Good,Very Fast (100+ Mbps),Moderate,Weekly,38,11,28,1,3,100,98
EMP1479,27,3,5,Sales,Mid-Level,Excellent,Very Fast (100+ Mbps),Very High,Few times per week,46,7,0,3,1,100,98
EMP1480,31,5,0,Finance,Junior,Average,Very Fast (100+ Mbps),High,Daily,56,8,29,8,9,100,98
EMP1481,41,5,1,Engineering,Mid-Level,Excellent,Very Fast (100+ Mbps),Low,Bi-weekly,37,8,9,7,7,100,98
EMP1482,31,0,4,Finance,Mid-Level,Good,Very Fast (100+ Mbps),Low,Daily,39,10,16,6,4,92.4,80
EMP1483,50,1,2,Engineering,Junior,Good,Very Fast (100+ Mbps),High,Daily,41,9,37,7,7,100,89.7
EMP1484,31,8,1,Engineering,Senior,Excellent,Very Fast (100+ Mbps),Very High,Bi-weekly,43,7,39,6,5,100,98
EMP1485,37,0,5,Engineering,Junior,Excellent,Fast (50-100 Mbps),High,Weekly,28,13,0,5,8,100,87.9
EMP1486,43,0,4,HR,Mid-Level,Excellent,Fast (50-100 Mbps),High,Weekly,42,10,18,7,8,100,59.6
EMP1487,22,1,3,Engineering,Mid-Level,Good,Moderate (25-50 Mbps),High,Daily,40,9,19,9,6,100,95.5
EMP1488,22,1,4,Engineering,Junior,Good,Fast (50-100 Mbps),High,Few times per week,40,8,37,7,6,100,98
EMP1489,22,0,4,Sales,Junior,Good,Moderate (25-50 Mbps),Moderate,Weekly,43,6,28,8,5,88.6,70.2
EMP1490,46,7,4,Engineering,Mid-Level,Average,Fast (50-100 Mbps),Very High,Weekly,44,14,19,4,2,100,98
EMP1491,30,1,4,HR,Junior,Good,Very Fast (100+ Mbps),Moderate,Few times per week,44,11,30,5,7,86.5,72
EMP1492,58,12,1,Operations,Senior,Good,Fast (50-100 Mbps),Moderate,Monthly,35,6,0,6,6,100,94.5
EMP1493,29,4,4,Product,Mid-Level,Average,Fast (50-100 Mbps),Moderate,Daily,40,5,20,6,5,100,98
EMP1494,36,8,0,Engineering,Mid-Level,Good,Fast (50-100 Mbps),Moderate,Daily,40,9,31,6,7,100,95
EMP1495,48,2,0,Engineering,Mid-Level,Poor,Moderate (25-50 Mbps),Moderate,Daily,45,2,34,6,6,77.6,52
EMP1496,53,5,5,HR,Senior,Good,Fast (50-100 Mbps),Moderate,Weekly,36,9,0,8,5,71.4,78.5
EMP1497,53,9,3,Finance,Mid-Level,Average,Very Fast (100+ Mbps),Moderate,Weekly,43,3,11,8,8,95.8,74.7
EMP1498,45,2,4,Engineering,Junior,Average,Moderate (25-50 Mbps),Very High,Weekly,51,11,34,4,5,100,88.6
EMP1499,44,12,4,Operations,Senior,Average,Fast (50-100 Mbps),Very High,Daily,26,10,6,3,6,100,92.1
EMP1500,40,4,5,Customer Success,Mid-Level,Poor,Very Fast (100+ Mbps),Moderate,Bi-weekly,40,12,0,5,7,100,71.4
